,municipio,latitud,longitud,nombre,categoria,distancia,direccion
977,madrid,40.4167047,-3.7035825,Centro de Información Bibliográfica y Documentación en Ciencias de la Salud Centro de Información Bibliográfica y Documentación en Ciencias de la Salud Biblioteca Virtual Laín Entralgo,Bibliotecas,362,"Calle Gran Vía, 27, 28013 Madrid Madrid"
978,madrid,40.4167047,-3.7035825,ENML Library,Bibliotecas,412,"Calle de Bailén, s/n, Madrid Comunidad de Madrid"
979,madrid,40.4167047,-3.7035825,Casa de Murcia,Bibliotecas,459,"Calle Cedaceros, 11, 28014 Madrid Madrid"
980,madrid,40.4167047,-3.7035825,Centro Regional de Documentacion e Informacion Juvenil de la Comunidad de Madrid - Inforjoven,Bibliotecas,529,"Calle Gran Via, 10, 28013 Madrid Madrid"
981,madrid,40.4167047,-3.7035825,Archivo Diocesano Madrid,Bibliotecas,533,"De la Pasa, 3, 28003 Madrid Comunidad de Madrid"
982,madrid,40.4167047,-3.7035825,Biblioteca Iván de Vargas,Bibliotecas,606,"San Justo, s/n (Doctor Letamendi), 28005 Madrid Comunidad de Madrid"
983,madrid,40.4167047,-3.7035825,Asociacion de Estudios Bonaire,Bibliotecas,620,"Plaza Cordón, 2, 28005 Madrid Madrid"
984,madrid,40.4167047,-3.7035825,La Mallorquina,Restaurantes,96,"Calle Mayor, 2 (Pl. de la Puerta del Sol), 28013 Madrid Comunidad de Madrid"
985,madrid,40.4167047,-3.7035825,Rosi la Loca,Restaurantes,111,"Calle de Cádiz, 4, 28012 Madrid Comunidad de Madrid"
986,madrid,40.4167047,-3.7035825,McDonald's,Restaurantes,119,"Calle Esparteros, 1, 28012 Madrid Comunidad de Madrid"
987,madrid,40.4167047,-3.7035825,C & Tapas,Restaurantes,127,"Calle de la Montera, 10, 28013 Madrid Comunidad de Madrid"
988,madrid,40.4167047,-3.7035825,La Carmela,Restaurantes,161,"Calle de la Victoria, 4, 28012 Madrid Comunidad de Madrid"
989,madrid,40.4167047,-3.7035825,El Gaucho,Restaurantes,168,"Calle Tetuán, 34, 28013 Madrid Comunidad de Madrid"
990,madrid,40.4167047,-3.7035825,Museo del Jamón,Restaurantes,181,"Calle Mayor, 7, 28013 Madrid Comunidad de Madrid"
991,madrid,40.4167047,-3.7035825,Lhardy,Restaurantes,183,"Carrera de San Jerónimo, 8, 28014 Madrid Comunidad de Madrid"
992,madrid,40.4167047,-3.7035825,Cafe Carmen 17,Restaurantes,201,"Calle del Carmen, 17, 28013 Madrid Comunidad de Madrid"
993,madrid,40.4167047,-3.7035825,Ciudad de Tui,Restaurantes,202,"Montera, 22, 28013 Madrid Comunidad de Madrid"
994,madrid,40.4167047,-3.7035825,Eyi Centro de Yoga de Madrid-Sol,Gimnasios,209,"San Jerónimo, 16, 28014 Madrid Comunidad de Madrid"
995,madrid,40.4167047,-3.7035825,The Gym At The Madrid Edition,Gimnasios,251,"Plaza de Celenque, 2, 28013 Madrid Comunidad de Madrid"
996,madrid,40.4167047,-3.7035825,Palacio Santa Ana,Gimnasios,286,"Plaza del Ángel, 6, 28012 Madrid Comunidad de Madrid"
997,madrid,40.4167047,-3.7035825,Basic-Fit Madrid,Gimnasios,348,"Calle de Atocha, 24, 28012 Madrid Comunidad de Madrid"
998,madrid,40.4167047,-3.7035825,Aeyi,Gimnasios,362,"Gran Vía, 40, 28013 Madrid Madrid"
999,madrid,40.4167047,-3.7035825,Swingmaniacs,Gimnasios,507,"Magdalena, 9, Madrid Comunidad de Madrid"
1000,madrid,40.4167047,-3.7035825,Clave 53,Gimnasios,534,"Calle de Campomanes, 8, Madrid Madrid"
1001,madrid,40.4167047,-3.7035825,Yogasuite,Gimnasios,535,"Calle de la Cabeza, 15, 28012 Madrid Comunidad de Madrid"
1002,madrid,40.4167047,-3.7035825,MASSALMA Transformación Personal,Gimnasios,540,"Calle de las Infantas, 18, 28004 Madrid Comunidad de Madrid"
1003,madrid,40.4167047,-3.7035825,BodyVip,Gimnasios,561,"Calle Clavel, 7, Madrid Comunidad de Madrid"
1004,madrid,40.4167047,-3.7035825,666 Gothic Club,Discotecas,201,"Plaza del Carmen, s/n, 28013 Madrid Madrid"
1005,madrid,40.4167047,-3.7035825,Elástico Flexiclub,Discotecas,211,"Plaza Carmen, s/n, 28013 Madrid Madrid"
1006,madrid,40.4167047,-3.7035825,Samsara,Discotecas,235,"Calle de la Cruz, 7, 28012 Madrid Comunidad de Madrid"
1007,madrid,40.4167047,-3.7035825,Villa Rosa,Discotecas,268,"Plaza Santa Ana, 15, 28012 Madrid Comunidad de Madrid"
1008,madrid,40.4167047,-3.7035825,Vudu,Discotecas,321,"Calle Principe, 20, Madrid Comunidad de Madrid"
1009,madrid,40.4167047,-3.7035825,Yunke Discos,Discotecas,350,"Hileras, 14 (Arenal), 28013 Madrid Comunidad de Madrid"
1010,madrid,40.4167047,-3.7035825,Cibeles Madrid,Discotecas,351,"Hileras, 17 (Arenal), 28013 Madrid Comunidad de Madrid"
1011,madrid,40.4167047,-3.7035825,Aduana Street,Discotecas,351,"Jardines, 12, 28013 Madrid Madrid"
1012,madrid,40.4167047,-3.7035825,Cardamomo,Discotecas,371,"Echegaray, 15, 28014 Madrid Comunidad de Madrid"
1013,madrid,40.4167047,-3.7035825,Discoteca Coco Madrid,Discotecas,399,"Calle de Alcalá, 20, 28014 Madrid Comunidad de Madrid"
1014,majadahonda,40.473055,-3.8724138,Centro Asociado a Uned,Universidades,31,"Calle Maestro, 1, 28220 Majadahonda Madrid"
1015,majadahonda,40.473055,-3.8724138,Auladanza,Universidades,140,"Doctor Calero, 19, 28220 Majadahonda Comunidad de Madrid"
1016,majadahonda,40.473055,-3.8724138,A Tempo Escuela de Musica y Movimiento,Universidades,182,"Calle Hernan Cortes, 6, 28220 Majadahonda Comunidad de Madrid"
1017,majadahonda,40.473055,-3.8724138,Barling School,Universidades,426,"Travesía Dr. Bastos, 2, 28220 Majadahonda Comunidad de Madrid"
1018,majadahonda,40.473055,-3.8724138,"MIB, Master in Internet Business",Universidades,696,"Avenida Islas Filipinas, 3, Madrid Comunidad de Madrid"
1019,majadahonda,40.473055,-3.8724138,I.E.S. Margarita Salas,Universidades,967,"Calle Maria Teresa Leon, 1, 28220 Majadahonda Comunidad de Madrid"
1020,majadahonda,40.473055,-3.8724138,Qualitas FP las Rozas,Universidades,1531,"Calle Monterrey, 1 (A6), 28231 Las Rozas de Madrid Comunidad de Madrid"
1021,majadahonda,40.473055,-3.8724138,Colegio Oficial de Farmaceuticos de Madrid,Universidades,1797,"Calle las Norias, 80 Bajo, 28221 Majadahonda Madrid"
1022,majadahonda,40.473055,-3.8724138,IES las Rozas I,Universidades,1851,"Calle Real, 52, 28231 Las Rozas Comunidad de Madrid"
1023,majadahonda,40.473055,-3.8724138,Colegio Publico Siglo XXI,Universidades,1953,"Carretera de la Coruña, 70, 28231 Las Rozas de Madrid Comunidad de Madrid"
1024,majadahonda,40.473055,-3.8724138,Biblioteca Municipal Concha Zardoya,Bibliotecas,31,"Calle de la Tormenta, 1, 28220 Majadahonda Madrid"
1025,majadahonda,40.473055,-3.8724138,Biblioteca Obra Social Caja Madrid,Bibliotecas,448,"Plaza Cristóbal Colón, 3, 28220 Majadahonda Comunidad de Madrid"
1026,majadahonda,40.473055,-3.8724138,Biblioteca Municipal Francisco Umbral,Bibliotecas,679,"Calle Norias, 39, 28221 Majadahonda Comunidad de Madrid"
1027,majadahonda,40.473055,-3.8724138,Biblioteca municipal de las Rozas,Bibliotecas,1748,"Calle Joaquin Barjola, s/n, 28231 Las Rozas Comunidad de Madrid"
1028,majadahonda,40.473055,-3.8724138,Biblioteca Pública Municipal José Ortega y Gasset,Bibliotecas,1772,"Juan Barjola, s/n, 28231 Las Rozas Comunidad de Madrid"
1029,majadahonda,40.473055,-3.8724138,Tetería Cleopatra,Restaurantes,78,"Calle Madrid Nº4, 28220 Majadahonda Comunidad de Madrid"
1030,majadahonda,40.473055,-3.8724138,La Sureña,Restaurantes,79,"Calle Gran Vía, 15, 28220 Majadahonda Comunidad de Madrid"
1031,majadahonda,40.473055,-3.8724138,Rodilla,Restaurantes,97,"Calle del Doctor Calero, 14, 28220 Majadahonda Comunidad de Madrid"
1032,majadahonda,40.473055,-3.8724138,La Marinera,Restaurantes,100,"Calle de las Mieses, 2, 28220 Majadahonda Comunidad de Madrid"
1033,majadahonda,40.473055,-3.8724138,Pannus,Restaurantes,107,"Calle Doctor Calero, 20, 28220 Majadahonda Comunidad de Madrid"
1034,majadahonda,40.473055,-3.8724138,Giuliani's,Restaurantes,107,"Calle Fresa, 2, 28222 Majadahonda Madrid"
1035,majadahonda,40.473055,-3.8724138,Restaurante Taberna Gabriela,Restaurantes,142,"Plaza de la Constitucion, 4, 28220 Majadahonda Comunidad de Madrid"
1036,majadahonda,40.473055,-3.8724138,Palacio Imperial,Restaurantes,151,"Calle Doctor Calero, 9, 28220 Majadahonda Comunidad de Madrid"
1037,majadahonda,40.473055,-3.8724138,Lotus,Restaurantes,228,"Calle de Hernán Cortés, 7-21, 28220 Majadahonda Comunidad de Madrid"
1038,majadahonda,40.473055,-3.8724138,La Manuela,Restaurantes,238,"Plaza Pizarro, 4, 28220 Majadahonda Comunidad de Madrid"
1039,majadahonda,40.473055,-3.8724138,Yoga Space,Gimnasios,86,"Calle las Norias, 80, 28221 Majadahonda Comunidad de Madrid"
1040,majadahonda,40.473055,-3.8724138,Muladhara,Gimnasios,133,"San Isidro, 14, 28220 Majadahonda Comunidad de Madrid"
1041,majadahonda,40.473055,-3.8724138,Studio Pilates,Gimnasios,140,"Calle Doctor Calero, 19, 28220 Majadahonda Madrid"
1042,majadahonda,40.473055,-3.8724138,Shri Yoga Studio Pilar Gala,Gimnasios,142,"Calle Doctor Calero, 19, 28220 Majadahonda Madrid"
1043,majadahonda,40.473055,-3.8724138,Dance Project C & a Escuela Profesional,Gimnasios,164,"Calle Doctor Calero, 19, 28220 Majadahonda Comunidad de Madrid"
1044,majadahonda,40.473055,-3.8724138,Personal Sport System,Gimnasios,187,"Plaza Pizarro, 2, Majadahonda Madrid"
1045,majadahonda,40.473055,-3.8724138,Body Factory Mujer,Gimnasios,200,"Dr. Calero, 2, 28220 Majadahonda Comunidad de Madrid"
1046,majadahonda,40.473055,-3.8724138,AltaFit Majadahonda,Gimnasios,263,"Calle Reyes Católicos, 8 (C. Colombia), 28220 Majadahonda Comunidad de Madrid"
1047,majadahonda,40.473055,-3.8724138,Movimiento Consciente,Gimnasios,323,"Granadilla, 33, 28220 Majadahonda Comunidad de Madrid"
1048,majadahonda,40.473055,-3.8724138,Piscina Herradura I,Gimnasios,323,"Doctor Barraquer, 17, 28220 Majadahonda Comunidad de Madrid"
1049,majadahonda,40.473055,-3.8724138,El Ochenta,Discotecas,1824,"Calle Norias, 80, 28221 Majadahonda Comunidad de Madrid"
1050,manzanares-el-real,40.7267632,-3.864981,Biblioteca Municipal Biblioteca Municipal Marqués de Santillana,Bibliotecas,26,"Plaza del Pueblo, 6, 28410 Manzanares el Real Madrid"
1051,manzanares-el-real,40.7267632,-3.864981,La Reunión,Restaurantes,22,"Plaza del Pueblo, 12, 28410 Manzanares el Real Comunidad de Madrid"
1052,manzanares-el-real,40.7267632,-3.864981,La Taurina,Restaurantes,23,"Plaza Pueblo, 7, 28410 Manzanares el Real Comunidad de Madrid"
1053,manzanares-el-real,40.7267632,-3.864981,Discoteca 13-58,Restaurantes,30,"Calle Paz, s/n, 28410 Manzanares el Real Comunidad de Madrid"
1054,manzanares-el-real,40.7267632,-3.864981,Panaria,Restaurantes,50,"Avenida de Madrid, 1, 28410 Manzanares el Real Comunidad de Madrid"
1055,manzanares-el-real,40.7267632,-3.864981,Hostal el Tranco Restaurante el Tranco Bar,Restaurantes,51,"Avenida de la Pedriza, s/n, Manzanares el Real Madrid"
1056,manzanares-el-real,40.7267632,-3.864981,La Charca Verde,Restaurantes,52,"Plaza Raso, 10, 28410 Manzanares el Real Comunidad de Madrid"
1057,manzanares-el-real,40.7267632,-3.864981,Carrero e Hijos,Restaurantes,52,"Plaza del Raso, 10, 28410 Manzanares el Real Madrid"
1058,manzanares-el-real,40.7267632,-3.864981,La Jara,Restaurantes,62,"Calle Panaderos, 6, 28410 Manzanares el Real Comunidad de Madrid"
1059,manzanares-el-real,40.7267632,-3.864981,Restaurante Parra,Restaurantes,84,"Calle de los Panaderos, 13, 28410 Manzanares el Real Comunidad de Madrid"
1060,manzanares-el-real,40.7267632,-3.864981,Asador D'Rolle,Restaurantes,84,"Calle de Colmenar, 4, 28410 Manzanares el Real Comunidad de Madrid"
1061,manzanares-el-real,40.7267632,-3.864981,Discoteca 13-58,Discotecas,30,"Calle Paz, s/n, 28410 Manzanares el Real Comunidad de Madrid"
1062,meco,40.553746,-3.3281561,Biblioteca Municipal de Meco Biblioteca Municipal de Meco,Bibliotecas,223,"Carril de las Eras, 17, 28880 Meco Comunidad de Madrid"
1063,meco,40.553746,-3.3281561,Panadería Artesanal 5 Sentidos,Restaurantes,147,"Calle Prado, 1, 28880 Meco Comunidad de Madrid"
1064,meco,40.553746,-3.3281561,El Cobijo,Restaurantes,161,"Ronda Ronda Verdoso, 2, 28880 Meco Comunidad de Madrid"
1065,meco,40.553746,-3.3281561,Soka Döner Kebab,Restaurantes,184,"Plaza Nueva Castilla, 22, 28880 Meco Madrid"
1066,meco,40.553746,-3.3281561,Terraza el Verdoso,Restaurantes,244,"Camino del Verdoso, 24, 28880 Meco Comunidad de Madrid"
1067,meco,40.553746,-3.3281561,La Encina,Restaurantes,306,"Calle de los Jazmines, 2, 28880 Meco Comunidad de Madrid"
1068,meco,40.553746,-3.3281561,Sand Foundation Lounge,Restaurantes,346,"Plaza de la Villa, 1, 28880 Meco Comunidad de Madrid"
1069,meco,40.553746,-3.3281561,El Cenador,Restaurantes,605,"Calle Pinar, s/n, 28880 Meco Madrid"
1070,meco,40.553746,-3.3281561,El Candil,Restaurantes,747,"Pinar, s/n, 28880 Meco Madrid"
1071,meco,40.553746,-3.3281561,La Abuela,Restaurantes,853,"Calle Pinar, s/n, 28880 Meco Comunidad de Madrid"
1072,meco,40.553746,-3.3281561,La Cabaña,Restaurantes,899,"Calle Sorolla, 13, 28880 Meco Comunidad de Madrid"
1073,meco,40.553746,-3.3281561,Escuela de Danza Pepe Vento,Gimnasios,747,"Calle Pinar, s/n, 28880 Meco Madrid"
1074,meco,40.553746,-3.3281561,La Encina,Discotecas,306,"Calle de los Jazmines, 2, 28880 Meco Comunidad de Madrid"
1075,mejorada-del-campo,40.3971785,-3.4896068,Biblioteca Municipal de Mejorada del Campo,Bibliotecas,624,"Calle de la Ciudad de Atenas, 10, 28840 Mejorada del Campo Comunidad de Madrid"
1076,mejorada-del-campo,40.3971785,-3.4896068,Macario,Restaurantes,49,"Avenida de la Constitución, 15, 28840 Mejorada del Campo Comunidad de Madrid"
1077,mejorada-del-campo,40.3971785,-3.4896068,La Sabana CAFÉ,Restaurantes,53,"Avenida de la Constitución, s/n, 28840 Mejorada del Campo Comunidad de Madrid"
1078,mejorada-del-campo,40.3971785,-3.4896068,El Casco Viejo de Mejorada,Restaurantes,57,"Avenida de la Constitución, 5, 28840 Mejorada del Campo Madrid"
1079,mejorada-del-campo,40.3971785,-3.4896068,Luis Cebolla Villalbilla,Restaurantes,123,"Avenida de la Constitucion, 28, 28840 Mejorada del Campo Madrid"
1080,mejorada-del-campo,40.3971785,-3.4896068,Restaurante Jarama,Restaurantes,152,"Carretera San Fernando de Henares, Km 6, 28840 Mejorada del Campo Comunidad de Madrid"
1081,mejorada-del-campo,40.3971785,-3.4896068,La Cocina de Norma,Restaurantes,157,"Jose Maranon, 10, 28840 Mejorada del Campo Madrid"
1082,mejorada-del-campo,40.3971785,-3.4896068,Cafe Abadia,Restaurantes,170,"Calle Mayor, 4, 28840 Mejorada del Campo Comunidad de Madrid"
1083,mejorada-del-campo,40.3971785,-3.4896068,Los Hornos,Restaurantes,174,"Carretera San Fernando de Henares, Km 0,1, 28840 Mejorada del Campo Madrid"
1084,mejorada-del-campo,40.3971785,-3.4896068,Cervecería Calimba,Restaurantes,179,"Paseo del Vallejo, 2, 28840 Mejorada del Campo Madrid"
1085,mejorada-del-campo,40.3971785,-3.4896068,Bar Restaurante HI-DA,Restaurantes,269,"Calle Abogados Laboralistas, 1, 28840 Mejorada del Campo Comunidad de Madrid"
1086,mejorada-del-campo,40.3971785,-3.4896068,Centro de Relajacion M-xxi,Gimnasios,383,"Calle Doctor Gonzalo Sierra, 1, 28840 Mejorada del Campo Madrid"
1087,mejorada-del-campo,40.3971785,-3.4896068,Gym Power Fitness,Gimnasios,388,"Calle Maria Jesus, 11, 28840 Mejorada del Campo Comunidad de Madrid"
1088,mejorada-del-campo,40.3971785,-3.4896068,Complejo Deportivo Municipal la Dehesa,Gimnasios,1014,"Calle Joan Miró, 1, 28840 Mejorada del Campo Comunidad de Madrid"
1089,mejorada-del-campo,40.3971785,-3.4896068,Lixuss Sport,Gimnasios,1123,"Calle Ter Nº 1, 28840 Mejorada del Campo Madrid"
1090,miraflores-de-la-sierra,40.8137532,-3.7667236,Congregacion Hermanas de la Caridad del Sagrado Corazon de Jesus,Universidades,788,"Calle San Pablo, 28792 Miraflores de la Sierra Madrid"
1091,miraflores-de-la-sierra,40.8137532,-3.7667236,Gecesa Gestion de Centros Culturales,Bibliotecas,91,"Calle Mayor, 29, 28792 Miraflores de la Sierra Madrid"
1092,miraflores-de-la-sierra,40.8137532,-3.7667236,Biblioteca de Miraflores,Bibliotecas,96,"Calle Mayor, 29, 28792 Miraflores de la Sierra Madrid"
1093,miraflores-de-la-sierra,40.8137532,-3.7667236,Bohemia Café,Restaurantes,7,"Plaza España, 12 (Junto al Ayuntamiento), 28792 Miraflores de la Sierra Comunidad de Madrid"
1094,miraflores-de-la-sierra,40.8137532,-3.7667236,La Plaza,Restaurantes,26,"Calle la Fuente, 1, 28792 Miraflores de la Sierra Comunidad de Madrid"
1095,miraflores-de-la-sierra,40.8137532,-3.7667236,Cervecería el Maño,Restaurantes,39,"Calle General Sanjurjo, 1, 28792 Miraflores de la Sierra Comunidad de Madrid"
1096,miraflores-de-la-sierra,40.8137532,-3.7667236,Asador la Fuente,Restaurantes,57,"Calle Mayor, 12, 28792 Miraflores de la Sierra Comunidad de Madrid"
1097,miraflores-de-la-sierra,40.8137532,-3.7667236,Restaurante Melfi,Restaurantes,57,"Calle Mayor, 19, 28792 Miraflores de la Sierra Comunidad de Madrid"
1098,miraflores-de-la-sierra,40.8137532,-3.7667236,La Casa del Queso Miraflores,Restaurantes,57,"Calle Mayor Nº 14, 28792 Miraflores de la Sierra Comunidad de Madrid"
1099,miraflores-de-la-sierra,40.8137532,-3.7667236,La Casa de los Piononos,Restaurantes,60,"Calvo Sotelo, 7, 28792 Miraflores de la Sierra Comunidad de Madrid"
1100,miraflores-de-la-sierra,40.8137532,-3.7667236,Restaurante Bar España,Restaurantes,66,"Plaza del Álamo, 3, 28792 Miraflores de la Sierra Comunidad de Madrid"
1101,miraflores-de-la-sierra,40.8137532,-3.7667236,Pingüy,Restaurantes,73,"Calle la Fuente, 11, 28792 Miraflores de la Sierra Comunidad de Madrid"
1102,miraflores-de-la-sierra,40.8137532,-3.7667236,Pingui,Restaurantes,73,"Fuente, 11, 28792 Miraflores de la Sierra Madrid"
1103,molar-el,40.7347865,-3.584376,Colegio Oficial de Farmaceuticos de Madrid,Universidades,106,"Avenida España, 54, 28710 El Molar Madrid"
1104,molar-el,40.7347865,-3.584376,Casa Lozano,Restaurantes,107,"Avenida de España, 51, 28710 El Molar Comunidad de Madrid"
1105,molar-el,40.7347865,-3.584376,Sidrería Paraiso Asturies,Restaurantes,145,"Plaza del Paraíso, 10, 28710 El Molar Comunidad de Madrid"
1106,molar-el,40.7347865,-3.584376,Olipasan,Restaurantes,153,"Plaza Gralmo, 2, 28710 El Molar Madrid"
1107,molar-el,40.7347865,-3.584376,La Bruja Cervecería,Restaurantes,201,"Avenida de España, 67, 28710 El Molar Comunidad de Madrid"
1108,molar-el,40.7347865,-3.584376,Bar Luna,Restaurantes,275,"Calle Nuestra Señora de la Asunción, el Molar, 28710 El Molar Comunidad de Madrid"
1109,molar-el,40.7347865,-3.584376,El Puntito,Restaurantes,302,"Salud, 1, 28710 El Molar Comunidad de Madrid"
1110,molar-el,40.7347865,-3.584376,Las Cuevas de Olivares,Restaurantes,304,"Santa Maria de la Cuesta, 2, 28710 El Molar Comunidad de Madrid"
1111,molar-el,40.7347865,-3.584376,Bar la Alhambra,Restaurantes,320,"Calle de la Salud, 3, 28710 El Molar Comunidad de Madrid"
1112,molar-el,40.7347865,-3.584376,Döner Kebab Esperanza,Restaurantes,334,"Calle Real, 16, El Molar Comunidad de Madrid"
1113,molar-el,40.7347865,-3.584376,El puntito,Restaurantes,346,"Calle Salud, 1, El Molar Comunidad de Madrid"
1114,molar-el,40.7347865,-3.584376,Hermanos de la Morena Iglesias,Gimnasios,351,"Calle de Santa Agueda, 11, 28710 El Molar Madrid"
1115,molinos-los,4.55,-74.1166667,Liceo Luis Cardona Carvajal,Universidades,240,"Km 5 Via Usme Bogotá, Bogotá, Bogotá D.C."
1116,molinos-los,4.55,-74.1166667,Colegio Distrital Marruecos y Molinos I.E.D.,Universidades,308,"Calle 49 D Bis S 5 X 02 Bogotá, Bogotá"
1117,molinos-los,4.55,-74.1166667,Liceo Infantil Despertar,Universidades,590,"Carrera 5 X 49 G 51 S, Bogotá, Bogotá, D.C."
1118,molinos-los,4.55,-74.1166667,Colegio Distrital Marruecos y Molinos I.E.D.,Universidades,593,"Calle 49 D Bis S 5 X 02 Bogotá, Bogotá"
1119,molinos-los,4.55,-74.1166667,Teatro Sergio Villamizar Q.,Universidades,700,"Bogotá, Bogotá D.C."
1120,molinos-los,4.55,-74.1166667,Liceo Santa Bárbara,Universidades,770,"Escuela de Artillería kilómetro 3 via Usme, Bogotá, Bogotá D.C."
1121,molinos-los,4.55,-74.1166667,Colegio Fe y Alegria,Universidades,792,
1122,molinos-los,4.55,-74.1166667,Instituto Integral Psicopedagogico,Universidades,1038,"Calle 48 J Sur 5 H 08 Bogotá, Bogotá, Bogotá D.C."
1123,molinos-los,4.55,-74.1166667,Colegio Alfredo Iriarte Sede B,Universidades,1110,
1124,molinos-los,4.55,-74.1166667,C.E.D. Rufino Jose Cuervo,Universidades,1660,Cundinamarca
1125,molinos-los,4.55,-74.1166667,Casino Picota,Restaurantes,248,"Km 5 via a Usme, Bogotá, Bogotá D.C."
1126,molinos-los,4.55,-74.1166667,Pescaderia Costa Verde,Restaurantes,327,
1127,molinos-los,4.55,-74.1166667,La Orilla,Restaurantes,376,"Carrera 5n 26 B - 04, Bogotá"
1128,molinos-los,4.55,-74.1166667,Genjibre Y Simarron,Restaurantes,428,"Tr 5 C 52 Sur-21, Bogotá"
1129,molinos-los,4.55,-74.1166667,San Marcos,Restaurantes,528,"Bogotá, Bogotá D.C."
1130,molinos-los,4.55,-74.1166667,Brassa Marruecos,Restaurantes,587,
1131,molinos-los,4.55,-74.1166667,Salsamentaria Yeimar,Restaurantes,667,"Avenida 51 S 4-54 L-64, Bogotá, Bogotá, D.C."
1132,molinos-los,4.55,-74.1166667,Productos Natural Monsalve,Restaurantes,685,"Diagonal 52B # 4H - 02, Bogotá, Cundinamarca"
1133,molinos-los,4.55,-74.1166667,Asadero Los Molinos,Restaurantes,734,"Bogotá, Bogotá D.C."
1134,molinos-los,4.55,-74.1166667,Centro Mayor-Parrilla & Picaditas,Restaurantes,827,"Bogotá, Bogotá D.C."
1135,molinos-los,4.55,-74.1166667,Gym Perfect Body,Gimnasios,660,
1136,molinos-los,4.55,-74.1166667,La Colorada,Discotecas,1028,"Bogotá, Bogotá D.C."
1137,montejo-de-la-sierra,41.0593529,-3.530299,Panadería Nani,Restaurantes,19,"Plaza Mayor, 3, 28190 Montejo de la Sierra Comunidad de Madrid"
1138,montejo-de-la-sierra,41.0593529,-3.530299,El Hayedo,Restaurantes,105,"Travesía de Horcajuelo, 13, 28190 Montejo de la Sierra Comunidad de Madrid"
1139,montejo-de-la-sierra,41.0593529,-3.530299,Los Naranjos,Restaurantes,233,"Calle del Real, 19, 28190 Montejo de la Sierra Comunidad de Madrid"
1140,montejo-de-la-sierra,41.0593529,-3.530299,Alojamientos la Hontanilla,Restaurantes,462,"Avenida el Soto, 2, 28190 Montejo de la Sierra Madrid"
1141,montejo-de-la-sierra,41.0593529,-3.530299,Restaurante la Hontanilla,Restaurantes,482,"Avenida Soto, 24 y, 36, 28190 Montejo de la Sierra Madrid"
1142,montejo-de-la-sierra,41.0593529,-3.530299,La Ladera de Horcajuelo,Restaurantes,1187,"Calle Blanco, 17, 28191 Horcajuelo de la Sierra Comunidad de Madrid"
1143,montejo-de-la-sierra,41.0593529,-3.530299,El Rincón del Cárabo,Restaurantes,1215,"Calle Pozas, 40, 28191 Horcajuelo de la Sierra Comunidad de Madrid"
1144,montejo-de-la-sierra,41.0593529,-3.530299,Restaurante el Pajar - Un Pajar de 200 a,Restaurantes,1373,"Calle de la Comunidad de Madrid, 9, 28191 Horcajuelo de la Sierra Madrid"
1145,montejo-de-la-sierra,41.0593529,-3.530299,Taberna el Trebol,Restaurantes,1943,"Calle Rosario, 1, 28191 Prádena del Rincón Comunidad de Madrid"
1146,montejo-de-la-sierra,41.0593529,-3.530299,Bar el Rincón,Restaurantes,1966,"Calle Real, 8, Prádena del Rincón Madrid"
1147,moraleja-de-enmedio,40.2615532,-3.8612117,Centro Cultural el Cerro,Universidades,115,"Calle Mirasierra, 1, 28950 Cerro Madrid"
1148,moraleja-de-enmedio,40.2615532,-3.8612117,Mesón Cachorro,Restaurantes,92,"Calle Somosierra, 2, 28950 Moraleja de Enmedio Comunidad de Madrid"
1149,moraleja-de-enmedio,40.2615532,-3.8612117,La Atalaya,Restaurantes,144,"Calle Yucas, 1, 28950 Moraleja de Enmedio Madrid"
1150,moraleja-de-enmedio,40.2615532,-3.8612117,Nuevo Mirador,Restaurantes,184,"Urbanización las Yucas, 1, 28950 Moraleja de Enmedio Comunidad de Madrid"
1151,moraleja-de-enmedio,40.2615532,-3.8612117,El Corsel,Restaurantes,652,"Carretera Arroyomolinos M-413, Km 7, 28950 Moraleja de Enmedio Madrid"
1152,moraleja-de-enmedio,40.2615532,-3.8612117,Restaurante el Albero,Restaurantes,793,"Calle Torrelaguna, 36, 28950 Moraleja de Enmedio Madrid"
1153,moraleja-de-enmedio,40.2615532,-3.8612117,Los Olivos,Restaurantes,948,"Roble Pol. San Sebastián, 10, 28950 Moraleja de Enmedio Madrid"
1154,moraleja-de-enmedio,40.2615532,-3.8612117,Restaurante los Olivos,Restaurantes,954,"Calle Roble, 20, 28950 Moraleja de Enmedio Madrid"
1155,moraleja-de-enmedio,40.2615532,-3.8612117,Restaurante Araceli la Moraleja,Restaurantes,33385,"Plaza de la Moraleja, 1, 28020 Madrid Comunidad de Madrid"
1156,moraleja-de-enmedio,40.2615532,-3.8612117,Centro Acuático y Deportivo el Galeón,Gimnasios,499,"Calle Mirasierra, 57, 28950 Moraleja de Enmedio Comunidad de Madrid"
1157,moraleja-de-enmedio,40.2615532,-3.8612117,Sala de Baile Manhattan,Discotecas,901,"Avenida Fuenlabrada, 21, 28950 Moraleja de Enmedio Madrid"
1158,moraleja-de-enmedio,40.2615532,-3.8612117,Fabrik,Discotecas,1795,"Avenida de la Industria, 82 (Políg. Ind. San Martín), 28970 Humanes de Madrid Comunidad de Madrid"
1159,moralzarzal,40.6791436,-3.9720985,Registro de la Propiedad de Moralzarzal,Universidades,404,"Calle Bellas Vistas, 4, 28411 Moralzarzal Madrid"
